Customer_ID,cohort_month,order_month,months_since_first_purchase
C00439,2024-03,2024-03,0
C00439,2024-03,2024-08,4
C00439,2024-03,2025-03,11
C00439,2024-03,2025-09,17
C00440,2024-02,2024-02,0
C00440,2024-02,2025-06,15
C00440,2024-02,2025-09,18
C00440,2024-02,2025-10,19
C00442,2024-11,2024-11,0
C00442,2024-11,2025-08,8
C00443,2024-10,2024-10,0
C00443,2024-10,2025-11,13
C00445,2025-05,2025-05,0
C00446,2024-06,2024-06,0
C00447,2025-10,2025-10,0
C00448,2025-01,2025-01,0
C00448,2025-01,2025-03,1
C00448,2025-01,2025-06,4
C00448,2025-01,2025-07,5
C00449,2024-06,2024-06,0
C00449,2024-06,2024-11,5
C00449,2024-06,2025-09,15
C00449,2024-06,2025-12,18
C00450,2024-04,2024-04,0
C00450,2024-04,2025-08,15
C00450,2024-04,2025-11,18
C00451,2024-01,2024-01,0
C00451,2024-01,2025-11,21
C00452,2024-06,2024-06,0
C00452,2024-06,2025-04,9
C00453,2024-07,2024-07,0
C00453,2024-07,2024-12,4
C00453,2024-07,2025-03,7
C00453,2024-07,2025-10,14
C00455,2024-03,2024-03,0
C00455,2024-03,2024-08,4
C00455,2024-03,2024-10,6
C00455,2024-03,2024-11,7
C00455,2024-03,2025-06,14
C00456,2024-08,2024-08,0
C00456,2024-08,2024-12,4
C00457,2025-08,2025-08,0
C00458,2024-03,2024-03,0
C00459,2024-09,2024-09,0
C00460,2025-02,2025-02,0
C00462,2024-02,2024-02,0
C00462,2024-02,2024-06,3
C00462,2024-02,2025-01,10
C00462,2024-02,2025-05,14
C00463,2024-06,2024-06,0
C00463,2024-06,2025-06,11
C00464,2024-05,2024-05,0
C00465,2024-02,2024-02,0
C00465,2024-02,2024-10,7
C00465,2024-02,2024-12,9
C00465,2024-02,2025-08,17
C00466,2024-04,2024-04,0
C00466,2024-04,2024-07,2
C00467,2024-06,2024-06,0
C00468,2024-09,2024-09,0
C00468,2024-09,2025-03,5
C00469,2024-04,2024-04,0
C00469,2024-04,2025-01,8
C00469,2024-04,2025-05,12
C00469,2024-04,2025-09,16
C00470,2024-02,2024-02,0
C00470,2024-02,2024-09,6
C00471,2025-02,2025-02,0
C00472,2024-03,2024-03,0
C00472,2024-03,2024-10,6
C00472,2024-03,2025-09,17
C00473,2025-10,2025-10,0
C00473,2025-10,2025-12,1
C00474,2024-02,2024-02,0
C00475,2024-08,2024-08,0
C00475,2024-08,2024-09,0
C00475,2024-08,2024-11,2
C00475,2024-08,2025-02,5
C00476,2024-06,2024-06,0
C00476,2024-06,2024-11,4
C00476,2024-06,2025-05,10
C00476,2024-06,2025-11,16
C00477,2024-09,2024-09,0
C00477,2024-09,2024-11,1
C00477,2024-09,2025-04,6
C00477,2024-09,2025-08,10
C00477,2024-09,2025-11,13
C00479,2024-01,2024-01,0
C00480,2024-01,2024-01,0
C00480,2024-01,2024-11,9
C00481,2024-10,2024-10,0
C00481,2024-10,2025-08,9
C00482,2025-09,2025-09,0
C00483,2024-09,2024-09,0
C00483,2024-09,2024-12,2
C00484,2025-02,2025-02,0
C00484,2025-02,2025-07,4
C00484,2025-02,2025-09,6
C00485,2025-05,2025-05,0
C00487,2024-11,2024-11,0
C00487,2024-11,2024-12,0
C00488,2024-03,2024-03,0
C00488,2024-03,2025-11,19
C00490,2025-04,2025-04,0
C00491,2024-07,2024-07,0
C00491,2024-07,2025-12,16
C00492,2025-02,2025-02,0
C00492,2025-02,2025-03,0
C00492,2025-02,2025-06,3
C00492,2025-02,2025-08,5
C00493,2024-02,2024-02,0
C00493,2024-02,2025-09,18
C00493,2024-02,2025-12,21
C00494,2024-02,2024-02,0
C00494,2024-02,2024-07,4
C00494,2024-02,2024-08,5
C00495,2024-05,2024-05,0
C00496,2024-06,2024-06,0
C00496,2024-06,2025-05,10
C00497,2024-09,2024-09,0
C00497,2024-09,2024-12,2
C00497,2024-09,2025-01,3
C00497,2024-09,2025-06,8
C00499,2024-04,2024-04,0
C00499,2024-04,2024-09,4
C00499,2024-04,2025-06,13
C00499,2024-04,2025-11,18
C00500,2025-11,2025-11,0
C00500,2025-11,2025-12,0
C00501,2025-03,2025-03,0
C00501,2025-03,2025-05,1
C00502,2025-01,2025-01,0
C00502,2025-01,2025-02,0
C00503,2025-01,2025-01,0
C00504,2024-11,2024-11,0
C00504,2024-11,2025-08,8
C00505,2024-01,2024-01,0
C00505,2024-01,2024-11,9
C00505,2024-01,2025-03,13
C00505,2024-01,2025-05,15
C00505,2024-01,2025-12,22
C00506,2024-03,2024-03,0
C00506,2024-03,2025-01,9
C00506,2024-03,2025-05,13
C00508,2024-02,2024-02,0
C00508,2024-02,2024-04,1
C00508,2024-02,2024-09,6
C00508,2024-02,2024-12,9
C00508,2024-02,2025-03,12
C00508,2024-02,2025-08,17
C00508,2024-02,2025-12,21
C00509,2024-08,2024-08,0
C00509,2024-08,2025-11,14
C00511,2024-05,2024-05,0
C00512,2024-05,2024-05,0
C00512,2024-05,2025-04,10
C00513,2024-04,2024-04,0
C00513,2024-04,2024-10,5
C00515,2025-05,2025-05,0
C00515,2025-05,2025-12,6
C00516,2024-04,2024-04,0
C00516,2024-04,2025-03,10
C00517,2025-11,2025-11,0
C00518,2024-03,2024-03,0
C00518,2024-03,2024-05,1
C00518,2024-03,2024-06,2
C00518,2024-03,2025-01,9
C00520,2024-02,2024-02,0
C00520,2024-02,2024-04,1
C00520,2024-02,2024-06,3
C00520,2024-02,2025-03,12
C00520,2024-02,2025-05,14
C00520,2024-02,2025-08,17
C00523,2024-02,2024-02,0
C00523,2024-02,2024-11,8
C00523,2024-02,2025-05,14
C00523,2024-02,2025-06,15
C00524,2024-01,2024-01,0
C00525,2024-07,2024-07,0
C00526,2024-08,2024-08,0
C00526,2024-08,2025-08,11
C00526,2024-08,2025-09,12
C00527,2025-09,2025-09,0
C00528,2024-03,2024-03,0
C00528,2024-03,2024-09,5
C00528,2024-03,2025-10,18
C00528,2024-03,2025-12,20
C00529,2024-07,2024-07,0
C00529,2024-07,2024-09,1
C00529,2024-07,2025-03,7
C00529,2024-07,2025-08,12
C00530,2024-03,2024-03,0
C00530,2024-03,2025-03,11
C00530,2024-03,2025-06,14
C00531,2024-01,2024-01,0
C00531,2024-01,2024-06,5
C00531,2024-01,2024-12,11
C00531,2024-01,2025-01,12
C00531,2024-01,2025-11,22
C00532,2024-04,2024-04,0
C00532,2024-04,2025-06,13
C00532,2024-04,2025-08,15
C00533,2024-03,2024-03,0
C00533,2024-03,2024-04,0
C00533,2024-03,2024-05,1
C00533,2024-03,2024-09,5
C00534,2025-06,2025-06,0
C00534,2025-06,2025-09,2
C00535,2024-02,2024-02,0
C00536,2024-05,2024-05,0
C00536,2024-05,2024-09,3
C00539,2024-03,2024-03,0
C00539,2024-03,2024-05,1
C00540,2024-04,2024-04,0
C00540,2024-04,2024-06,1
C00540,2024-04,2024-08,3
C00540,2024-04,2025-06,13
C00540,2024-04,2025-07,14
C00540,2024-04,2025-10,17
C00541,2024-11,2024-11,0
C00541,2024-11,2025-07,7
C00542,2025-12,2025-12,0
C00543,2024-01,2024-01,0
C00544,2024-10,2024-10,0
C00544,2024-10,2024-11,0
C00544,2024-10,2025-05,6
C00545,2025-12,2025-12,0
C00546,2024-03,2024-03,0
C00547,2025-01,2025-01,0
C00548,2024-01,2024-01,0
C00548,2024-01,2024-02,0
C00548,2024-01,2024-07,5
C00548,2024-01,2024-11,9
C00548,2024-01,2024-12,10
C00548,2024-01,2025-10,20
C00549,2024-01,2024-01,0
C00549,2024-01,2024-06,4
C00549,2024-01,2025-02,12
C00549,2024-01,2025-10,20
C00549,2024-01,2025-11,21
C00550,2024-05,2024-05,0
C00551,2024-03,2024-03,0
C00551,2024-03,2024-06,2
C00551,2024-03,2025-12,20
C00552,2024-07,2024-07,0
C00552,2024-07,2025-12,16
C00557,2024-03,2024-03,0
C00557,2024-03,2024-07,3
C00557,2024-03,2024-12,8
C00557,2024-03,2025-07,15
C00558,2024-07,2024-07,0
C00558,2024-07,2025-10,14
C00559,2024-12,2024-12,0
C00559,2024-12,2025-04,3
C00560,2025-09,2025-09,0
C00561,2024-03,2024-03,0
C00562,2024-04,2024-04,0
C00562,2024-04,2025-01,8
C00563,2024-09,2024-09,0
C00565,2024-06,2024-06,0
C00565,2024-06,2024-07,0
C00565,2024-06,2024-10,3
C00565,2024-06,2025-02,7
C00565,2024-06,2025-07,12
C00565,2024-06,2025-11,16
C00566,2025-03,2025-03,0
C00566,2025-03,2025-11,7
C00567,2024-02,2024-02,0
C00567,2024-02,2025-02,11
C00567,2024-02,2025-07,16
C00567,2024-02,2025-09,18
C00568,2025-05,2025-05,0
C00569,2024-05,2024-05,0
C00570,2024-10,2024-10,0
C00570,2024-10,2025-09,10
C00570,2024-10,2025-12,13
C00572,2024-10,2024-10,0
C00572,2024-10,2024-12,1
C00575,2024-12,2024-12,0
C00577,2024-05,2024-05,0
C00577,2024-05,2024-07,1
C00578,2024-07,2024-07,0
C00578,2024-07,2025-03,7
C00578,2024-07,2025-12,16
C00579,2024-01,2024-01,0
C00579,2024-01,2024-02,0
C00579,2024-01,2024-07,5
C00579,2024-01,2024-09,7
C00579,2024-01,2025-01,11
C00579,2024-01,2025-02,12
C00580,2025-08,2025-08,0
C00581,2024-03,2024-03,0
C00581,2024-03,2024-05,1
C00581,2024-03,2024-10,6
C00581,2024-03,2025-07,15
C00581,2024-03,2025-11,19
C00582,2024-02,2024-02,0
C00582,2024-02,2025-08,17
C00583,2024-09,2024-09,0
C00584,2024-03,2024-03,0
C00584,2024-03,2024-07,3
C00584,2024-03,2024-12,8
C00584,2024-03,2025-08,16
C00585,2025-03,2025-03,0
C00585,2025-03,2025-05,1
C00587,2024-08,2024-08,0
C00587,2024-08,2024-11,2
C00589,2024-06,2024-06,0
C00589,2024-06,2025-01,6
C00589,2024-06,2025-02,7
C00589,2024-06,2025-11,16
C00590,2025-03,2025-03,0
C00590,2025-03,2025-11,7
C00591,2024-04,2024-04,0
C00591,2024-04,2025-06,13
C00591,2024-04,2025-10,17
C00593,2024-08,2024-08,0
C00594,2024-04,2024-04,0
C00595,2025-11,2025-11,0
C00597,2025-01,2025-01,0
C00597,2025-01,2025-06,4
C00598,2024-11,2024-11,0
C00598,2024-11,2025-05,5
C00599,2025-02,2025-02,0
C00600,2024-10,2024-10,0
C00600,2024-10,2025-09,10
C00601,2025-07,2025-07,0
C00602,2024-05,2024-05,0
C00603,2025-07,2025-07,0
C00604,2024-01,2024-01,0
C00604,2024-01,2024-12,10
C00604,2024-01,2025-09,19
C00605,2024-06,2024-06,0
C00605,2024-06,2025-10,15
C00606,2024-04,2024-04,0
C00606,2024-04,2024-11,6
C00607,2024-03,2024-03,0
C00607,2024-03,2024-05,1
C00607,2024-03,2025-01,9
C00607,2024-03,2025-04,12
C00608,2024-08,2024-08,0
C00609,2024-02,2024-02,0
C00609,2024-02,2025-03,12
C00609,2024-02,2025-10,19
C00609,2024-02,2025-11,20
C00612,2024-04,2024-04,0
C00612,2024-04,2024-06,1
C00612,2024-04,2024-11,6
C00617,2024-03,2024-03,0
C00617,2024-03,2025-01,9
C00618,2025-08,2025-08,0
C00619,2024-05,2024-05,0
C00619,2024-05,2025-05,11
C00620,2024-03,2024-03,0
C00621,2024-03,2024-03,0
C00622,2024-01,2024-01,0
C00622,2024-01,2024-10,8
C00622,2024-01,2025-02,12
C00622,2024-01,2025-08,18
C00624,2024-02,2024-02,0
C00624,2024-02,2024-03,0
C00624,2024-02,2024-08,5
C00624,2024-02,2025-04,13
C00624,2024-02,2025-12,21
C00625,2024-03,2024-03,0
C00625,2024-03,2024-07,3
C00625,2024-03,2024-10,6
C00625,2024-03,2024-12,8
C00626,2025-01,2025-01,0
C00626,2025-01,2025-05,3
C00626,2025-01,2025-12,10
C00627,2024-04,2024-04,0
C00627,2024-04,2024-05,0
C00627,2024-04,2024-08,3
C00627,2024-04,2025-05,12
C00627,2024-04,2025-07,14
C00628,2024-04,2024-04,0
C00628,2024-04,2024-09,4
C00628,2024-04,2025-09,16
C00630,2024-10,2024-10,0
C00631,2024-03,2024-03,0
C00632,2024-03,2024-03,0
C00632,2024-03,2024-12,8
C00632,2024-03,2025-02,10
C00632,2024-03,2025-06,14
C00632,2024-03,2025-10,18
C00635,2024-08,2024-08,0
C00635,2024-08,2024-09,0
C00635,2024-08,2025-09,12
C00636,2024-03,2024-03,0
C00636,2024-03,2024-11,7
C00636,2024-03,2025-11,19
C00638,2024-03,2024-03,0
C00638,2024-03,2024-11,7
C00638,2024-03,2025-02,10
C00638,2024-03,2025-09,17
C00640,2024-05,2024-05,0
C00640,2024-05,2024-09,3
C00640,2024-05,2024-12,6
C00640,2024-05,2025-01,7
C00640,2024-05,2025-02,8
C00640,2024-05,2025-09,15
C00641,2025-03,2025-03,0
C00642,2025-05,2025-05,0
C00642,2025-05,2025-10,4
C00643,2025-04,2025-04,0
C00644,2024-03,2024-03,0
C00644,2024-03,2025-12,20
C00645,2024-01,2024-01,0
C00645,2024-01,2025-12,22
C00646,2025-01,2025-01,0
C00647,2024-06,2024-06,0
C00647,2024-06,2024-07,0
C00648,2024-01,2024-01,0
C00648,2024-01,2025-02,12
C00650,2024-09,2024-09,0
C00650,2024-09,2025-04,6
C00651,2024-06,2024-06,0
C00651,2024-06,2025-08,13
C00651,2024-06,2025-10,15
C00652,2025-05,2025-05,0
C00653,2024-11,2024-11,0
C00654,2024-09,2024-09,0
C00654,2024-09,2025-09,11
C00655,2024-09,2024-09,0
C00655,2024-09,2025-06,8
C00655,2024-09,2025-08,10
C00656,2024-07,2024-07,0
C00656,2024-07,2025-08,12
C00657,2024-05,2024-05,0
C00657,2024-05,2024-07,1
C00657,2024-05,2024-12,6
C00657,2024-05,2025-04,10
C00657,2024-05,2025-10,16
C00659,2025-02,2025-02,0
C00660,2024-03,2024-03,0
C00660,2024-03,2024-10,6
C00660,2024-03,2025-07,15
C00661,2024-03,2024-03,0
C00662,2024-11,2024-11,0
C00663,2025-04,2025-04,0
C00665,2024-06,2024-06,0
C00665,2024-06,2025-01,6
C00665,2024-06,2025-07,12
C00665,2024-06,2025-09,14
C00666,2024-01,2024-01,0
C00667,2024-05,2024-05,0
C00667,2024-05,2024-06,0
C00667,2024-05,2025-09,15
C00668,2024-01,2024-01,0
C00669,2024-02,2024-02,0
C00669,2024-02,2025-09,18
C00670,2024-03,2024-03,0
C00670,2024-03,2024-04,0
C00671,2025-02,2025-02,0
C00671,2025-02,2025-06,3
C00671,2025-02,2025-08,5
C00673,2024-01,2024-01,0
C00673,2024-01,2024-08,6
C00673,2024-01,2025-05,15
C00673,2024-01,2025-06,16
C00675,2024-02,2024-02,0
C00675,2024-02,2024-04,1
C00676,2024-07,2024-07,0
C00676,2024-07,2025-01,5
C00677,2024-03,2024-03,0
C00677,2024-03,2024-05,1
C00677,2024-03,2024-06,2
C00678,2024-09,2024-09,0
C00678,2024-09,2025-08,10
C00678,2024-09,2025-12,14
C00679,2024-06,2024-06,0
C00681,2024-12,2024-12,0
C00681,2024-12,2025-07,6
C00683,2024-03,2024-03,0
C00683,2024-03,2024-08,4
C00684,2024-01,2024-01,0
C00685,2024-04,2024-04,0
C00685,2024-04,2025-10,17
C00686,2024-08,2024-08,0
C00687,2025-08,2025-08,0
C00689,2024-01,2024-01,0
C00689,2024-01,2024-10,8
C00689,2024-01,2025-05,15
C00690,2024-09,2024-09,0
C00690,2024-09,2025-05,7
C00691,2024-06,2024-06,0
C00691,2024-06,2024-07,0
C00691,2024-06,2025-04,9
C00693,2024-03,2024-03,0
C00693,2024-03,2024-11,7
C00695,2025-12,2025-12,0
C00696,2024-02,2024-02,0
C00696,2024-02,2025-09,18
C00698,2024-05,2024-05,0
C00698,2024-05,2025-02,8
C00698,2024-05,2025-07,13
C00698,2024-05,2025-11,17
C00699,2024-03,2024-03,0
C00699,2024-03,2025-04,12
C00699,2024-03,2025-06,14
C00699,2024-03,2025-12,20
C00700,2024-03,2024-03,0
C00700,2024-03,2025-07,15
C00701,2025-04,2025-04,0
C00702,2024-07,2024-07,0
C00702,2024-07,2025-03,7
C00702,2024-07,2025-06,10
C00703,2024-02,2024-02,0
C00703,2024-02,2024-03,0
C00703,2024-02,2025-02,11
C00704,2024-08,2024-08,0
C00705,2025-01,2025-01,0
C00709,2024-04,2024-04,0
C00709,2024-04,2024-07,2
C00709,2024-04,2024-11,6
C00709,2024-04,2025-04,11
C00710,2024-03,2024-03,0
C00711,2024-08,2024-08,0
C00711,2024-08,2025-05,8
C00712,2025-11,2025-11,0
C00713,2024-03,2024-03,0
C00713,2024-03,2024-10,7
C00713,2024-03,2024-11,8
C00714,2024-01,2024-01,0
C00714,2024-01,2024-09,7
C00714,2024-01,2025-11,21
C00715,2024-08,2024-08,0
C00715,2024-08,2025-01,4
C00715,2024-08,2025-09,12
C00716,2024-03,2024-03,0
C00716,2024-03,2024-04,0
C00716,2024-03,2024-10,6
C00716,2024-03,2024-11,7
C00716,2024-03,2025-04,12
C00719,2024-10,2024-10,0
C00719,2024-10,2025-01,2
C00719,2024-10,2025-04,5
C00719,2024-10,2025-08,9
C00719,2024-10,2025-11,12
C00720,2024-03,2024-03,0
C00721,2024-03,2024-03,0
C00721,2024-03,2025-04,12
C00721,2024-03,2025-05,13
C00722,2025-05,2025-05,0
C00722,2025-05,2025-11,5
C00723,2024-09,2024-09,0
C00723,2024-09,2025-05,7
C00723,2024-09,2025-08,10
C00724,2024-03,2024-03,0
C00724,2024-03,2024-07,3
C00724,2024-03,2025-01,9
C00724,2024-03,2025-04,12
C00725,2024-02,2024-02,0
C00725,2024-02,2024-09,6
C00726,2024-03,2024-03,0
C00726,2024-03,2024-04,0
C00726,2024-03,2025-02,10
C00728,2024-03,2024-03,0
C00728,2024-03,2025-03,11
C00728,2024-03,2025-09,17
C00729,2024-09,2024-09,0
C00730,2024-10,2024-10,0
C00730,2024-10,2025-02,3
C00731,2024-02,2024-02,0
C00731,2024-02,2024-06,3
C00733,2024-07,2024-07,0
C00733,2024-07,2024-08,0
C00733,2024-07,2024-11,3
C00734,2024-11,2024-11,0
C00735,2024-02,2024-02,0
C00735,2024-02,2024-05,2
C00738,2024-01,2024-01,0
C00738,2024-01,2025-11,21
C00739,2024-01,2024-01,0
C00739,2024-01,2024-12,10
C00739,2024-01,2025-05,15
C00739,2024-01,2025-09,19
C00739,2024-01,2025-11,21
C00742,2024-12,2024-12,0
C00742,2024-12,2025-07,6
C00743,2024-04,2024-04,0
C00743,2024-04,2024-06,1
C00744,2024-07,2024-07,0
C00744,2024-07,2025-03,7
C00744,2024-07,2025-04,8
C00744,2024-07,2025-06,10
C00744,2024-07,2025-10,14
C00744,2024-07,2025-11,15
C00746,2024-04,2024-04,0
C00746,2024-04,2025-07,14
C00747,2024-01,2024-01,0
C00749,2024-08,2024-08,0
C00750,2025-02,2025-02,0
C00750,2025-02,2025-03,0
C00750,2025-02,2025-04,1
C00750,2025-02,2025-05,2
C00750,2025-02,2025-06,3
C00750,2025-02,2025-08,5
C00750,2025-02,2025-10,7
C00750,2025-02,2025-11,8
C00753,2024-04,2024-04,0
C00753,2024-04,2025-12,19
C00755,2024-11,2024-11,0
C00755,2024-11,2025-01,1
C00755,2024-11,2025-05,5
C00756,2025-04,2025-04,0
C00757,2024-03,2024-03,0
C00757,2024-03,2024-06,2
C00757,2024-03,2024-08,4
C00757,2024-03,2024-09,5
C00757,2024-03,2024-10,6
C00757,2024-03,2025-09,17
C00758,2024-01,2024-01,0
C00758,2024-01,2025-01,11
C00760,2024-03,2024-03,0
C00760,2024-03,2025-05,13
C00760,2024-03,2025-08,16
C00760,2024-03,2025-10,18
C00762,2025-08,2025-08,0
C00763,2024-10,2024-10,0
C00763,2024-10,2025-04,5
C00765,2024-01,2024-01,0
C00765,2024-01,2024-02,0
C00765,2024-01,2025-03,13
C00766,2025-11,2025-11,0
C00767,2024-07,2024-07,0
C00768,2024-03,2024-03,0
C00768,2024-03,2024-04,0
C00768,2024-03,2025-02,10
C00768,2024-03,2025-05,13
C00768,2024-03,2025-12,20
C00769,2025-03,2025-03,0
C00770,2025-04,2025-04,0
C00770,2025-04,2025-12,7
C00772,2024-06,2024-06,0
C00772,2024-06,2024-12,5
C00773,2024-07,2024-07,0
C00773,2024-07,2024-09,1
C00773,2024-07,2025-01,5
C00773,2024-07,2025-03,7
C00773,2024-07,2025-06,10
C00773,2024-07,2025-10,14
C00774,2024-10,2024-10,0
C00775,2025-02,2025-02,0
C00776,2024-12,2024-12,0
C00779,2024-02,2024-02,0
C00779,2024-02,2025-10,19
C00779,2024-02,2025-12,21
C00780,2024-03,2024-03,0
C00780,2024-03,2024-06,2
C00781,2024-07,2024-07,0
C00782,2024-05,2024-05,0
C00782,2024-05,2024-07,1
C00782,2024-05,2024-09,3
C00783,2024-03,2024-03,0
C00785,2024-07,2024-07,0
C00785,2024-07,2024-10,2
C00785,2024-07,2025-03,7
C00785,2024-07,2025-10,14
C00785,2024-07,2025-12,16
C00786,2024-03,2024-03,0
C00786,2024-03,2024-05,1
C00786,2024-03,2024-11,7
C00786,2024-03,2025-12,20
C00787,2025-02,2025-02,0
C00787,2025-02,2025-03,0
C00788,2025-09,2025-09,0
C00788,2025-09,2025-11,1
C00790,2024-05,2024-05,0
C00790,2024-05,2025-08,14
C00790,2024-05,2025-09,15
C00791,2024-12,2024-12,0
C00791,2024-12,2025-02,1
C00791,2024-12,2025-10,9
C00792,2024-10,2024-10,0
C00795,2024-07,2024-07,0
C00795,2024-07,2025-05,9
C00796,2025-12,2025-12,0
C00797,2024-03,2024-03,0
C00797,2024-03,2024-04,0
C00797,2024-03,2024-11,7
C00797,2024-03,2025-05,13
C00797,2024-03,2025-07,15
C00797,2024-03,2025-08,16
C00798,2024-10,2024-10,0
C00798,2024-10,2025-04,5
C00799,2024-09,2024-09,0
C00800,2024-05,2024-05,0
C00800,2024-05,2024-07,1
C00800,2024-05,2025-03,9
C00800,2024-05,2025-05,11
C00800,2024-05,2025-09,15
C00802,2024-08,2024-08,0
C00805,2024-01,2024-01,0
C00805,2024-01,2024-07,5
C00805,2024-01,2024-11,9
C00806,2024-02,2024-02,0
C00806,2024-02,2024-06,3
C00806,2024-02,2024-08,5
C00806,2024-02,2024-11,8
C00806,2024-02,2025-03,12
C00806,2024-02,2025-08,17
C00809,2024-05,2024-05,0
C00809,2024-05,2025-08,14
C00810,2024-03,2024-03,0
C00810,2024-03,2024-05,1
C00810,2024-03,2024-11,7
C00810,2024-03,2024-12,8
C00810,2024-03,2025-01,9
C00810,2024-03,2025-02,10
C00811,2024-06,2024-06,0
C00811,2024-06,2025-04,9
C00812,2025-06,2025-06,0
C00813,2025-08,2025-08,0
C00814,2024-12,2024-12,0
C00815,2024-09,2024-09,0
C00816,2024-04,2024-04,0
C00817,2025-02,2025-02,0
C00818,2024-05,2024-05,0
C00818,2024-05,2025-06,12
C00818,2024-05,2025-10,16
C00818,2024-05,2025-12,18
C00819,2024-01,2024-01,0
C00819,2024-01,2025-06,16
C00820,2024-02,2024-02,0
C00820,2024-02,2024-07,4
C00820,2024-02,2024-12,9
C00820,2024-02,2025-03,12
C00821,2024-01,2024-01,0
C00821,2024-01,2024-03,2
C00821,2024-01,2024-08,7
C00821,2024-01,2025-01,12
C00821,2024-01,2025-06,17
C00822,2024-03,2024-03,0
C00822,2024-03,2024-07,3
C00822,2024-03,2024-09,5
C00822,2024-03,2025-12,20
C00823,2024-03,2024-03,0
C00823,2024-03,2025-11,19
C00825,2024-03,2024-03,0
C00825,2024-03,2025-10,18
C00825,2024-03,2025-11,19
C00826,2024-02,2024-02,0
C00826,2024-02,2024-08,5
C00826,2024-02,2024-10,7
C00826,2024-02,2025-08,17
C00829,2024-05,2024-05,0
C00829,2024-05,2024-10,4
C00829,2024-05,2025-05,11
C00829,2024-05,2025-07,13
C00829,2024-05,2025-12,18
C00831,2024-01,2024-01,0
C00831,2024-01,2025-10,20
C00832,2025-06,2025-06,0
C00833,2024-02,2024-02,0
C00833,2024-02,2025-01,10
C00834,2024-02,2024-02,0
C00834,2024-02,2024-10,7
C00834,2024-02,2025-06,15
C00834,2024-02,2025-07,16
C00834,2024-02,2025-08,17
C00837,2024-09,2024-09,0
C00837,2024-09,2024-10,0
C00838,2024-06,2024-06,0
C00841,2024-03,2024-03,0
C00841,2024-03,2025-07,15
C00842,2025-04,2025-04,0
C00843,2024-01,2024-01,0
C00843,2024-01,2024-12,10
C00843,2024-01,2025-01,11
C00843,2024-01,2025-03,13
C00845,2024-11,2024-11,0
C00846,2024-01,2024-01,0
C00846,2024-01,2024-03,1
C00846,2024-01,2024-07,5
C00846,2024-01,2025-03,13
C00848,2024-01,2024-01,0
C00849,2024-02,2024-02,0
C00849,2024-02,2024-03,0
C00849,2024-02,2025-05,14
C00850,2024-02,2024-02,0
C00850,2024-02,2024-05,2
C00850,2024-02,2025-02,11
C00850,2024-02,2025-07,16
C00851,2024-03,2024-03,0
C00851,2024-03,2025-08,16
C00852,2025-04,2025-04,0
C00852,2025-04,2025-07,2
C00852,2025-04,2025-08,3
C00853,2024-12,2024-12,0
C00854,2024-09,2024-09,0
C00855,2024-01,2024-01,0
C00855,2024-01,2024-06,4
C00855,2024-01,2024-10,8
C00855,2024-01,2025-03,13
C00857,2024-01,2024-01,0
C00857,2024-01,2024-09,7
C00857,2024-01,2025-01,11
C00858,2025-10,2025-10,0
C00859,2024-05,2024-05,0
C00859,2024-05,2025-08,14
C00859,2024-05,2025-10,16
C00860,2024-07,2024-07,0
C00860,2024-07,2024-09,1
C00860,2024-07,2024-12,4
C00860,2024-07,2025-12,16
C00861,2024-02,2024-02,0
C00861,2024-02,2024-05,2
C00861,2024-02,2025-03,12
C00861,2024-02,2025-04,13
C00861,2024-02,2025-11,20
C00862,2024-12,2024-12,0
C00862,2024-12,2025-02,1
C00862,2024-12,2025-12,11
C00863,2024-01,2024-01,0
C00863,2024-01,2025-11,21
C00864,2024-11,2024-11,0
C00864,2024-11,2025-04,4
C00864,2024-11,2025-12,12
C00865,2024-05,2024-05,0
C00867,2025-11,2025-11,0
C00868,2024-03,2024-03,0
C00868,2024-03,2024-07,3
C00869,2025-06,2025-06,0
C00870,2025-02,2025-02,0
C00870,2025-02,2025-04,1
C00870,2025-02,2025-11,8
C00870,2025-02,2025-12,9
C00871,2024-01,2024-01,0
C00871,2024-01,2024-02,0
C00871,2024-01,2025-09,19
C00872,2024-02,2024-02,0
C00872,2024-02,2025-12,21
C00873,2025-06,2025-06,0
C00873,2025-06,2025-09,2
C00874,2025-03,2025-03,0
C00874,2025-03,2025-11,7
C00875,2025-09,2025-09,0
C00875,2025-09,2025-10,0
C00876,2025-04,2025-04,0
C00877,2024-04,2024-04,0
C00877,2024-04,2025-03,10
C00877,2024-04,2025-11,18
C00879,2024-03,2024-03,0
C00879,2024-03,2024-08,4
C00879,2024-03,2025-08,16
C00880,2024-12,2024-12,0
C00880,2024-12,2025-02,1
C00880,2024-12,2025-10,9
C00881,2024-02,2024-02,0
C00881,2024-02,2025-05,14
C00882,2025-01,2025-01,0
C00882,2025-01,2025-08,6
C00883,2025-03,2025-03,0
C00883,2025-03,2025-05,1
C00883,2025-03,2025-10,6
C00884,2024-01,2024-01,0
C00884,2024-01,2024-04,2
C00884,2024-01,2024-10,8
C00884,2024-01,2025-06,16
C00886,2024-09,2024-09,0
C00886,2024-09,2025-05,7
C00886,2024-09,2025-09,11
C00886,2024-09,2025-12,14
C00887,2025-08,2025-08,0
C00888,2024-04,2024-04,0
C00888,2024-04,2024-10,5
C00889,2024-08,2024-08,0
C00891,2024-08,2024-08,0
C00891,2024-08,2024-10,1
C00891,2024-08,2025-07,10
C00893,2024-09,2024-09,0
