Customer_ID,first_order_date,cohort_month
C00601,2025-07-05,2025-07
C01085,2025-07-05,2025-07
C04460,2025-07-05,2025-07
C04420,2025-07-05,2025-07
C01842,2025-07-06,2025-07
C04570,2025-07-07,2025-07
C01712,2025-07-07,2025-07
C04239,2025-07-08,2025-07
C03520,2025-07-08,2025-07
C03856,2025-07-08,2025-07
C01568,2025-07-08,2025-07
C04871,2025-07-08,2025-07
C04837,2025-07-08,2025-07
C01858,2025-07-08,2025-07
C02897,2025-07-09,2025-07
C01761,2025-07-09,2025-07
C01527,2025-07-10,2025-07
C04150,2025-07-10,2025-07
C04520,2025-07-11,2025-07
C03021,2025-07-12,2025-07
C00273,2025-07-13,2025-07
C03786,2025-07-13,2025-07
C04275,2025-07-13,2025-07
C01850,2025-07-14,2025-07
C02812,2025-07-15,2025-07
C03570,2025-07-15,2025-07
C04941,2025-07-16,2025-07
C00918,2025-07-17,2025-07
C04598,2025-07-17,2025-07
C02143,2025-07-17,2025-07
C00296,2025-07-18,2025-07
C02634,2025-07-18,2025-07
C00090,2025-07-19,2025-07
C01301,2025-07-20,2025-07
C03141,2025-07-20,2025-07
C01260,2025-07-22,2025-07
C04539,2025-07-22,2025-07
C00014,2025-07-23,2025-07
C04201,2025-07-24,2025-07
C02705,2025-07-26,2025-07
C03042,2025-07-27,2025-07
C04805,2025-07-27,2025-07
C00342,2025-07-27,2025-07
C03067,2025-07-28,2025-07
C01742,2025-07-29,2025-07
C00426,2025-07-29,2025-07
C04343,2025-07-29,2025-07
C02715,2025-07-30,2025-07
C04421,2025-07-30,2025-07
C01679,2025-07-30,2025-07
C01384,2025-07-30,2025-07
C04345,2025-07-30,2025-07
C01207,2025-07-31,2025-07
C00271,2025-07-31,2025-07
C03559,2025-07-31,2025-07
C00603,2025-07-31,2025-07
C04302,2025-08-01,2025-08
C00887,2025-08-01,2025-08
C02510,2025-08-02,2025-08
C01696,2025-08-03,2025-08
C01588,2025-08-04,2025-08
C00813,2025-08-04,2025-08
C04813,2025-08-04,2025-08
C02863,2025-08-05,2025-08
C04286,2025-08-05,2025-08
C04408,2025-08-05,2025-08
C01017,2025-08-06,2025-08
C04332,2025-08-07,2025-08
C03700,2025-08-07,2025-08
C01638,2025-08-07,2025-08
C04260,2025-08-07,2025-08
C04981,2025-08-08,2025-08
C04234,2025-08-08,2025-08
C02795,2025-08-08,2025-08
C03755,2025-08-09,2025-08
C03431,2025-08-09,2025-08
C02527,2025-08-09,2025-08
C03429,2025-08-09,2025-08
C04985,2025-08-10,2025-08
C00398,2025-08-10,2025-08
C01735,2025-08-10,2025-08
C03244,2025-08-10,2025-08
C00687,2025-08-11,2025-08
C03959,2025-08-12,2025-08
C04277,2025-08-12,2025-08
C00011,2025-08-14,2025-08
C04886,2025-08-14,2025-08
C00177,2025-08-14,2025-08
C00762,2025-08-15,2025-08
C02259,2025-08-15,2025-08
C02691,2025-08-15,2025-08
C01335,2025-08-16,2025-08
C03441,2025-08-16,2025-08
C02987,2025-08-18,2025-08
C01356,2025-08-18,2025-08
C03119,2025-08-19,2025-08
C03139,2025-08-19,2025-08
C00007,2025-08-20,2025-08
C00244,2025-08-20,2025-08
C00417,2025-08-20,2025-08
C02565,2025-08-20,2025-08
C01485,2025-08-20,2025-08
C00618,2025-08-20,2025-08
C00132,2025-08-21,2025-08
C01627,2025-08-21,2025-08
C01402,2025-08-21,2025-08
C00407,2025-08-22,2025-08
C03791,2025-08-22,2025-08
C03820,2025-08-24,2025-08
C02043,2025-08-24,2025-08
C02845,2025-08-24,2025-08
C02921,2025-08-24,2025-08
C00001,2025-08-24,2025-08
C00457,2025-08-24,2025-08
C02469,2025-08-25,2025-08
C01334,2025-08-26,2025-08
C01529,2025-08-26,2025-08
C04195,2025-08-26,2025-08
C01314,2025-08-26,2025-08
C00053,2025-08-27,2025-08
C03555,2025-08-27,2025-08
C04894,2025-08-27,2025-08
C04541,2025-08-27,2025-08
C00106,2025-08-28,2025-08
C00085,2025-08-28,2025-08
C01715,2025-08-28,2025-08
C02107,2025-08-28,2025-08
C03670,2025-08-29,2025-08
C02799,2025-08-30,2025-08
C03816,2025-08-30,2025-08
C04466,2025-08-30,2025-08
C03364,2025-08-30,2025-08
C00092,2025-08-30,2025-08
C04298,2025-08-31,2025-08
C04324,2025-08-31,2025-08
C00580,2025-08-31,2025-08
C04836,2025-09-02,2025-09
C00929,2025-09-02,2025-09
C02508,2025-09-02,2025-09
C02862,2025-09-03,2025-09
C03836,2025-09-03,2025-09
C02941,2025-09-04,2025-09
C04386,2025-09-05,2025-09
C01637,2025-09-05,2025-09
C03850,2025-09-05,2025-09
C02119,2025-09-05,2025-09
C00336,2025-09-06,2025-09
C00341,2025-09-07,2025-09
C00482,2025-09-07,2025-09
C00560,2025-09-08,2025-09
C01739,2025-09-09,2025-09
C03034,2025-09-09,2025-09
C03734,2025-09-09,2025-09
C00327,2025-09-10,2025-09
C03252,2025-09-13,2025-09
C02900,2025-09-13,2025-09
C00875,2025-09-16,2025-09
C00527,2025-09-16,2025-09
C02467,2025-09-17,2025-09
C03226,2025-09-17,2025-09
C02443,2025-09-17,2025-09
C03179,2025-09-17,2025-09
C04295,2025-09-17,2025-09
C03286,2025-09-18,2025-09
C03534,2025-09-19,2025-09
C02465,2025-09-19,2025-09
C00018,2025-09-20,2025-09
C04801,2025-09-20,2025-09
C01257,2025-09-20,2025-09
C01316,2025-09-20,2025-09
C00037,2025-09-21,2025-09
C02327,2025-09-22,2025-09
C00054,2025-09-22,2025-09
C00788,2025-09-22,2025-09
C02160,2025-09-22,2025-09
C01380,2025-09-23,2025-09
C02329,2025-09-23,2025-09
C02580,2025-09-24,2025-09
C03966,2025-09-25,2025-09
C01078,2025-09-25,2025-09
C02813,2025-09-25,2025-09
C04550,2025-09-25,2025-09
C01073,2025-09-26,2025-09
C00193,2025-09-27,2025-09
C02192,2025-09-27,2025-09
C02786,2025-09-28,2025-09
C03057,2025-09-30,2025-09
C01205,2025-10-01,2025-10
C03146,2025-10-03,2025-10
C03424,2025-10-03,2025-10
C04786,2025-10-05,2025-10
C01201,2025-10-05,2025-10
C02636,2025-10-05,2025-10
C01787,2025-10-06,2025-10
C01846,2025-10-06,2025-10
C03859,2025-10-07,2025-10
C02563,2025-10-07,2025-10
C03765,2025-10-08,2025-10
C04347,2025-10-09,2025-10
C03000,2025-10-09,2025-10
C01088,2025-10-09,2025-10
C04839,2025-10-09,2025-10
C03322,2025-10-11,2025-10
C03581,2025-10-12,2025-10
C03869,2025-10-12,2025-10
C03609,2025-10-12,2025-10
C00412,2025-10-13,2025-10
C00473,2025-10-13,2025-10
C02485,2025-10-13,2025-10
C04990,2025-10-13,2025-10
C03332,2025-10-13,2025-10
C04145,2025-10-13,2025-10
C01035,2025-10-14,2025-10
C02857,2025-10-15,2025-10
C04736,2025-10-16,2025-10
C01995,2025-10-16,2025-10
C02822,2025-10-17,2025-10
C01926,2025-10-18,2025-10
C04185,2025-10-21,2025-10
C03138,2025-10-22,2025-10
C04897,2025-10-22,2025-10
C01363,2025-10-22,2025-10
C02651,2025-10-23,2025-10
C04742,2025-10-23,2025-10
C00858,2025-10-24,2025-10
C02661,2025-10-24,2025-10
C04575,2025-10-24,2025-10
C01241,2025-10-25,2025-10
C02066,2025-10-25,2025-10
C02346,2025-10-25,2025-10
C00305,2025-10-26,2025-10
C03983,2025-10-26,2025-10
C00989,2025-10-26,2025-10
C00447,2025-10-26,2025-10
C00174,2025-10-28,2025-10
C03369,2025-10-29,2025-10
C04657,2025-10-30,2025-10
C04372,2025-10-30,2025-10
C01824,2025-10-30,2025-10
C03437,2025-10-31,2025-10
C04165,2025-11-01,2025-11
C01013,2025-11-01,2025-11
C02829,2025-11-01,2025-11
C00766,2025-11-02,2025-11
C04672,2025-11-02,2025-11
C01369,2025-11-02,2025-11
C00969,2025-11-05,2025-11
C04013,2025-11-05,2025-11
C00247,2025-11-05,2025-11
C02398,2025-11-06,2025-11
C01134,2025-11-07,2025-11
C04949,2025-11-07,2025-11
C00043,2025-11-08,2025-11
C04281,2025-11-08,2025-11
C02039,2025-11-09,2025-11
C03930,2025-11-10,2025-11
C01972,2025-11-11,2025-11
C02533,2025-11-11,2025-11
C02716,2025-11-11,2025-11
C00517,2025-11-14,2025-11
C00595,2025-11-14,2025-11
C03524,2025-11-14,2025-11
C04554,2025-11-15,2025-11
C01677,2025-11-15,2025-11
C02773,2025-11-16,2025-11
C02041,2025-11-17,2025-11
C03569,2025-11-18,2025-11
C03461,2025-11-18,2025-11
C00091,2025-11-18,2025-11
C01823,2025-11-19,2025-11
C01104,2025-11-20,2025-11
C02090,2025-11-21,2025-11
C02637,2025-11-21,2025-11
C01594,2025-11-22,2025-11
C03421,2025-11-23,2025-11
C00210,2025-11-24,2025-11
C00197,2025-11-25,2025-11
C00712,2025-11-25,2025-11
C01783,2025-11-25,2025-11
C04936,2025-11-26,2025-11
C03798,2025-11-26,2025-11
C00500,2025-11-27,2025-11
C04563,2025-11-27,2025-11
C02582,2025-11-28,2025-11
C03585,2025-11-28,2025-11
C02754,2025-11-29,2025-11
C03953,2025-11-29,2025-11
C02935,2025-11-29,2025-11
C00867,2025-11-30,2025-11
C04428,2025-12-01,2025-12
C01661,2025-12-01,2025-12
C01444,2025-12-01,2025-12
C03785,2025-12-01,2025-12
C04478,2025-12-01,2025-12
C00545,2025-12-01,2025-12
C04846,2025-12-02,2025-12
C04673,2025-12-03,2025-12
C01240,2025-12-03,2025-12
C03396,2025-12-04,2025-12
C00346,2025-12-04,2025-12
C02665,2025-12-05,2025-12
C03862,2025-12-06,2025-12
C01717,2025-12-07,2025-12
C03162,2025-12-07,2025-12
C03998,2025-12-07,2025-12
C01564,2025-12-07,2025-12
C02058,2025-12-08,2025-12
C00695,2025-12-08,2025-12
C00113,2025-12-08,2025-12
C04482,2025-12-09,2025-12
C02875,2025-12-09,2025-12
C01052,2025-12-10,2025-12
C04125,2025-12-11,2025-12
C00060,2025-12-11,2025-12
C03450,2025-12-11,2025-12
C04190,2025-12-12,2025-12
C01714,2025-12-13,2025-12
C04257,2025-12-13,2025-12
C02880,2025-12-13,2025-12
C03806,2025-12-13,2025-12
C03684,2025-12-14,2025-12
C04205,2025-12-14,2025-12
C00040,2025-12-14,2025-12
C02450,2025-12-14,2025-12
C03009,2025-12-15,2025-12
C03398,2025-12-15,2025-12
C03002,2025-12-15,2025-12
C02150,2025-12-15,2025-12
C02744,2025-12-16,2025-12
C04392,2025-12-16,2025-12
C00542,2025-12-17,2025-12
C02740,2025-12-17,2025-12
C00796,2025-12-17,2025-12
C01042,2025-12-18,2025-12
C02998,2025-12-19,2025-12
C03372,2025-12-19,2025-12
C04759,2025-12-19,2025-12
C03625,2025-12-20,2025-12
C04215,2025-12-20,2025-12
C04823,2025-12-21,2025-12
C00094,2025-12-21,2025-12
C04214,2025-12-21,2025-12
C04667,2025-12-22,2025-12
C04351,2025-12-22,2025-12
C02112,2025-12-22,2025-12
C04859,2025-12-23,2025-12
C00145,2025-12-23,2025-12
C01199,2025-12-23,2025-12
C01948,2025-12-24,2025-12
C03844,2025-12-24,2025-12
C01152,2025-12-25,2025-12
C01584,2025-12-25,2025-12
C02635,2025-12-27,2025-12
C03732,2025-12-28,2025-12
C04617,2025-12-28,2025-12
C04721,2025-12-29,2025-12
C03676,2025-12-29,2025-12
C01463,2025-12-29,2025-12
C04037,2025-12-30,2025-12
C01950,2025-12-30,2025-12
